1 20 0.3135649859905243 0.8446159362792969 0.22754958271980286 0.3274974226951599 16.49700355529785 0.1882568746805191
1 40 0.21427419781684875 0.6972047090530396 0.2167295217514038 0.22385171055793762 18.81183624267578 0.12502162158489227
1 60 0.18864433467388153 0.7285598516464233 0.2361062616109848 0.2987056076526642 17.32268714904785 0.15767532587051392
1 80 0.23651280999183655 0.4627656042575836 0.24127832055091858 0.3485719859600067 17.116111755371094 0.18974673748016357
1 100 0.19492536783218384 0.46728622913360596 0.22278013825416565 0.32127130031585693 17.767427444458008 0.16350157558918
1 120 0.222537562251091 0.45491495728492737 0.22862815856933594 0.3033101558685303 17.895193099975586 0.13716354966163635
1 140 0.17883792519569397 0.6074183583259583 0.2441268265247345 0.29812726378440857 18.40443992614746 0.13446934521198273
1 160 0.1843503713607788 0.6418002247810364 0.22639210522174835 0.2401847541332245 18.815895080566406 0.13892430067062378
1 180 0.18172964453697205 0.48341792821884155 0.22533412277698517 0.2601660192012787 19.30968475341797 0.13668137788772583
1 200 0.18900331854820251 0.5055622458457947 0.24727888405323029 0.33663296699523926 17.45600128173828 0.14872874319553375
1 220 0.16496291756629944 0.5263198614120483 0.2178146094083786 0.2070533186197281 22.113576889038086 0.09171047061681747
1 240 0.1681317836046219 0.3745584487915039 0.2380315363407135 0.2948766350746155 21.940664291381836 0.08320636302232742
1 260 0.20323686301708221 0.2777012288570404 0.23877111077308655 0.28175440430641174 22.240446090698242 0.09531570971012115
1 280 0.2279079705476761 0.27292120456695557 0.23155947029590607 0.2992786765098572 21.583559036254883 0.1010221466422081
1 300 0.151002436876297 0.29675111174583435 0.23103757202625275 0.21556176245212555 24.50320053100586 0.06070246919989586
1 320 0.17379477620124817 0.28236475586891174 0.23006871342658997 0.2386174499988556 23.5186710357666 0.07666811347007751
1 340 0.1729564517736435 0.2544991970062256 0.22682173550128937 0.24981406331062317 23.789321899414062 0.06954365968704224
1 360 0.14909102022647858 0.3230054974555969 0.24907560646533966 0.2439984232187271 23.775949478149414 0.06874939054250717
1 360 0.15614721179008484 0.2898218631744385 0.23198719322681427 0.20762844383716583 24.9717960357666 0.055418699979782104
1 380 0.19172954559326172 0.24061843752861023 0.23281793296337128 0.23055943846702576 24.44695281982422 0.06545037776231766
1 400 0.19050277769565582 0.27351734042167664 0.22582519054412842 0.2278287261724472 23.25909996032715 0.08471281826496124
1 420 0.17184299230575562 0.265542209148407 0.24632678925991058 0.2730741500854492 23.67044448852539 0.06878725439310074
1 440 0.1608668565750122 0.2575729787349701 0.22705650329589844 0.21852564811706543 24.39728355407715 0.06044121831655502
1 460 0.1794136017560959 0.35025644302368164 0.2002657949924469 0.21289093792438507 23.285886764526367 0.09839355945587158
1 480 0.18172085285186768 0.2526158392429352 0.22059278190135956 0.19532376527786255 25.091793060302734 0.062221307307481766
1 500 0.16123820841312408 0.27075618505477905 0.22838354110717773 0.2298814207315445 23.693387985229492 0.06289783120155334
1 520 0.1546306610107422 0.33577924966812134 0.253430038690567 0.2715000808238983 22.82065200805664 0.06770274043083191
1 540 0.13758613169193268 0.3028607666492462 0.22418871521949768 0.1899634152650833 25.482393264770508 0.0537712424993515
1 560 0.18624162673950195 0.19619089365005493 0.22808228433132172 0.2725435197353363 23.824750900268555 0.07723969221115112
1 580 0.184993177652359 0.2282436192035675 0.2495659589767456 0.3297920525074005 22.44767189025879 0.083945132791996
1 600 0.15119366347789764 0.34433913230895996 0.23371250927448273 0.20696429908275604 24.654239654541016 0.06377769261598587
1 620 0.18967151641845703 0.2230609953403473 0.24230876564979553 0.2799866795539856 23.75200080871582 0.07383551448583603
1 640 0.1934732347726822 0.19188734889030457 0.2201787680387497 0.26773589849472046 23.8414249420166 0.08300019055604935
